Date,SPX,GOLD,USO,Silver,PLT_Price,PLD_Price,EUR/USD
2/24/2011,1306.099976,136.479996,38.970001,31.200001,1196.3,770.85,1.376406
2/25/2011,1319.880005,137.380005,39.68,32.560001,1213.7,771.35,1.381998
2/28/2011,1327.219971,137.660004,39.189999,33.110001,1201.9,770.05,1.373438
03-01-2011,1306.329956,140.029999,40.48,33.869999,1203.5,778,1.382151
03-02-2011,1308.439941,139.919998,41.389999,33.84,1189.45,771.2,1.377183
03-03-2011,1330.969971,138.089996,41.18,33.419998,1206.7,768.4,1.386655
03-04-2011,1321.150024,139.350006,42.330002,34.689999,1227.1,796.3,1.395888
03-07-2011,1310.130005,139.720001,42.369999,35.23,1207.85,791.65,1.399071
03-08-2011,1321.819946,139.360001,42.310001,35.18,1222.95,796.85,1.396394
03-09-2011,1320.02002,139.410004,42.049999,35.27,1229,801.6,1.389796
03-10-2011,1295.109985,137.770004,41.400002,34.360001,1200.7,812.4,1.390221
03-11-2011,1304.280029,138.220001,40.689999,35.029999,1226.9,808.1,1.380129
3/14/2011,1296.390015,138.860001,40.91,35.009998,1217.8,803.05,1.393456
3/15/2011,1281.869995,136.270004,39.389999,33.610001,1224.5,796.85,1.399208
3/16/2011,1256.880005,136.240005,39.68,33.369999,1235.85,801.45,1.398621
3/17/2011,1273.719971,136.970001,40.689999,33.509998,1224,803.2,1.388484
3/18/2011,1279.209961,138.369995,40.970001,34.27,1232.5,797.8,1.403292
3/21/2011,1298.380005,139.139999,41.130001,35.299999,1248.1,812.1,1.417053
3/22/2011,1293.77002,139.050003,41.93,35.540001,1246.5,821.8,1.421707
3/23/2011,1297.540039,140.339996,42.110001,36.470001,1241.35,819.6,1.416812
3/24/2011,1309.660034,139.220001,42.049999,36.119999,1230,816.55,1.410596
3/25/2011,1313.800049,139.259995,42.18,36.389999,1212.95,802.55,1.417193
3/28/2011,1310.189941,138.539993,41.419998,36.189999,1202.7,784,1.407975
3/29/2011,1319.439941,138.210007,41.830002,36.169998,1195.15,779.25,1.411114
3/30/2011,1328.26001,138.669998,41.66,36.529999,1199.1,792.15,1.41213
3/31/2011,1325.829956,139.860001,42.599998,36.77,1196.8,805.1,1.415869
04-04-2011,1332.869995,139.839996,43.259998,37.580002,1179.9,815.25,1.42201
04-05-2011,1332.630005,142.050003,43.099998,38.34,1192.85,814.05,1.421909
04-06-2011,1335.540039,142.380005,43.369999,38.619999,1190.15,807.8,1.433527
04-07-2011,1333.51001,142.509995,43.990002,38.73,1216.15,818.6,1.430206
04-11-2011,1324.459961,142.639999,43.639999,39.209999,1203.6,812,1.443793
04-12-2011,1314.160034,141.610001,42.299999,39.09,1217.9,804.2,1.447639
4/13/2011,1314.410034,141.899994,42.75,39.57,1209.15,798.4,1.44421
4/14/2011,1314.52002,143.809998,43.279999,41.07,1203.2,794.85,1.44321
4/18/2011,1305.140015,145.929993,42.880001,42.419998,1212.95,793.2,1.422394
4/19/2011,1312.619995,145.929993,42.950001,43,1219.65,800.4,1.433795
4/20/2011,1330.359985,146.5,44.220001,44.119999,1220.65,792.45,1.4514
4/21/2011,1337.380005,146.740005,44.57,45.540001,1220.3,793.1,1.455498
4/25/2011,1335.25,146.869995,44.529999,45.830002,1233.75,800.15,1.457896
4/26/2011,1347.23999,146.380005,44.48,44.029999,1239.25,814.1,1.468795
4/27/2011,1355.660034,149.199997,45.02,47,1244.5,815.7,1.478
4/28/2011,1360.47998,149.820007,44.830002,47.259998,1235.2,780.65,1.484406
05-02-2011,1361.219971,150.410004,44.93,42.830002,1259.9,766.35,1.482382
05-03-2011,1356.619995,149.880005,44.080002,40.580002,1268.65,754.3,1.483327
05-04-2011,1347.319946,147.729996,43.259998,38.27,1278.55,778.75,1.482975
05-05-2011,1335.099976,143.470001,39.32,33.720001,1272.6,768.8,1.45444
05-09-2011,1346.290039,147.380005,40.869999,36.98,1282.75,772.9,1.437608
05-10-2011,1357.160034,147.899994,41.080002,37.52,1269.1,774.85,1.441109
05-11-2011,1342.079956,146.539993,39.349998,34.389999,1265.85,782.05,1.4211
05-12-2011,1348.650024,146.589996,39.279999,33.32,1256.8,797,1.423792
5/16/2011,1329.469971,145.369995,38.509998,32.849998,1227.25,772.35,1.415809
5/17/2011,1328.97998,144.740005,38.549999,33.09,1240.9,773.15,1.4269
5/18/2011,1340.680054,145.600006,39.5,34.23,1230.3,788.8,1.425517
5/19/2011,1343.599976,145.649994,39.07,34.259998,1234.65,786.3,1.431619
5/23/2011,1317.369995,147.830002,38.470001,34.27,1244.6,790.5,1.403666
5/24/2011,1316.280029,148.589996,39.279999,35.77,1251.55,796.6,1.4099
5/25/2011,1320.469971,148.580002,39.93,36.919998,1223.85,781.6,1.40849
5/26/2011,1325.689941,148.220001,39.599998,36.509998,1219.4,780.6,1.413507
5/31/2011,1345.199951,149.639999,40.5,37.599998,1207.75,766.75,1.442793
06-01-2011,1314.550049,149.910004,39.52,35.75,1198.4,767.75,1.434494
06-02-2011,1312.939941,149.5,39.68,35.290001,1201.1,774.9,1.448604
06-06-2011,1286.170044,150.479996,39,35.709999,1208.15,795.7,1.4583
06-07-2011,1284.939941,150.419998,39.049999,36.119999,1181.75,784.55,1.468601
06-08-2011,1279.560059,149.809998,39.849998,36.029999,1173.35,778,1.460195
06-09-2011,1289,150.559998,40.139999,36.669998,1172.3,788.4,1.451568
6/13/2011,1271.829956,147.770004,38.259998,33.869999,1164.45,780.85,1.441691
6/14/2011,1287.869995,148.669998,39.099998,34.669998,1165,787.6,1.445003
6/15/2011,1265.420044,149.119995,37.580002,34.880001,1168.8,791.5,1.418198
6/16/2011,1267.640015,148.970001,37.419998,34.650002,1174.15,809.3,1.41991
6/20/2011,1278.359985,150.029999,36.720001,35.09,1177.85,810.25,1.432542
6/21/2011,1295.52002,150.759995,36.790001,35.509998,1188.7,818.45,1.438166
6/22/2011,1287.140015,150.990005,37.099998,35.5,1187.4,830.3,1.431434
6/23/2011,1283.5,148.339996,36.009998,34.369999,1186.45,831.15,1.427002
6/27/2011,1280.099976,145.729996,35.639999,32.630001,1183.7,830.4,1.43168
6/28/2011,1296.670044,146.240005,36.419998,33,1181.55,825,1.435791
6/29/2011,1307.410034,147.179993,37.23,34.009998,1160.6,818.05,1.44789
6/30/2011,1320.640015,146,37.240002,33.84,1147.5,822.6,1.449695
07-05-2011,1337.880005,147.630005,37.959999,34.630001,1130.55,803.75,1.442814
07-06-2011,1339.219971,148.910004,37.889999,35.099998,1121.4,789.05,1.433158
07-07-2011,1353.219971,149.149994,38.610001,35.5,1117.55,786.6,1.436451
07-11-2011,1319.48999,151.589996,37.290001,34.900002,1117.05,788.35,1.40406
07-12-2011,1313.640015,152.770004,37.93,35.200001,1108.15,779.75,1.396902
7/13/2011,1317.719971,154.139999,38.349998,37.23,1094.45,761.8,1.423427
7/14/2011,1308.869995,154.539993,37.549999,37.41,1125.05,764.3,1.415729
7/18/2011,1305.439941,156.570007,37.59,39.470001,1123.6,765.45,1.411194
7/19/2011,1326.72998,154.660004,38.25,38.009998,1137.65,779.1,1.417294
7/20/2011,1325.839966,156.020004,38.400002,39.119999,1146.5,770.7,1.427002
7/21/2011,1343.800049,154.830002,38.720001,38.310001,1138.85,763.7,1.442003
7/25/2011,1337.430054,157.339996,38.68,39.310001,1143.2,765.4,1.437153
7/26/2011,1331.939941,157.770004,38.810001,39.889999,1153,773,1.45081
7/27/2011,1304.890015,157.190002,37.970001,39.169998,1138.95,740.65,1.437298
7/28/2011,1300.670044,157.320007,37.91,38.759998,1119.9,729,1.433199
08-01-2011,1286.939941,157.720001,37.200001,38.290001,1139.55,735.3,1.426208
08-02-2011,1254.050049,161.520004,36.400002,39.82,1161.2,748.85,1.417334
08-03-2011,1260.339966,161.490005,35.860001,40.549999,1155.5,746.3,1.435297
08-04-2011,1200.069946,160.639999,33.73,37.610001,1174.9,768.8,1.406707
08-08-2011,1119.459961,167.119995,31.51,37.970001,1170.05,769,1.417073
08-09-2011,1172.530029,168.610001,31.620001,36.32,1164.3,755.7,1.438311
08-10-2011,1120.76001,174.580002,31.780001,38.439999,1156.55,762.4,1.412469
08-11-2011,1172.640015,170.75,33.299999,37.799999,1173.6,776.05,1.422637
8/15/2011,1204.48999,171.800003,34.220001,38.669998,1155.15,771.4,1.443835
8/16/2011,1192.76001,173.919998,33.830002,39.029999,1153.25,762.5,1.439802
8/17/2011,1193.890015,174.419998,34.009998,39.330002,1164.25,767.1,1.442918
8/18/2011,1140.650024,177.720001,31.719999,39.66,1161.95,779.75,1.432439
8/22/2011,1123.819946,184.589996,32.720001,42.630001,1171.9,782.95,1.436101
8/23/2011,1162.349976,177.669998,33.419998,40.630001,1150.2,772.4,1.44371
8/24/2011,1177.599976,171.649994,33.080002,38.830002,1149.6,774.55,1.441234
8/25/2011,1159.27002,172.360001,32.970001,40,1132.55,755.9,1.437298
8/29/2011,1210.079956,173.889999,33.959999,39.720001,1136.35,769.6,1.452433
8/30/2011,1212.920044,179.100006,34.439999,40.400002,1123.85,770.25,1.443314
8/31/2011,1218.890015,177.720001,34.509998,40.450001,1142.75,782.45,1.437463
09-01-2011,1204.420044,177.869995,34.470001,40.52,1155.8,781.15,1.426208
09-06-2011,1165.23999,182.899994,33.59,41.049999,1153.45,784.75,1.400325
09-07-2011,1198.619995,177.080002,34.689999,40.529999,1142.35,776.5,1.40857
09-08-2011,1185.900024,181.809998,34.459999,41.220001,1131.4,773.75,1.390414
09-12-2011,1162.27002,176.669998,34.419998,39.139999,1148.3,782.65,1.366027
9/13/2011,1172.869995,178.539993,34.849998,39.869999,1148.4,794.95,1.368607
9/14/2011,1188.680054,177.210007,34.34,39.599998,1143.85,792.65,1.374608
9/15/2011,1209.109985,174.399994,34.599998,38.790001,1132.55,785.75,1.386905
9/19/2011,1204.089966,173.309998,33.290001,38.650002,1141.75,802.35,1.360563
9/20/2011,1202.089966,175.779999,33.43,38.830002,1126.1,780.45,1.369394
9/21/2011,1166.76001,173.589996,32.919998,38.560001,1133.05,786.4,1.358603
9/22/2011,1129.560059,169.050003,31.129999,34.919998,1147.5,790.7,1.34809
9/26/2011,1162.949951,157.580002,31.469999,29.77,1159.4,780.8,1.351808
9/27/2011,1175.380005,160.630005,32.369999,31.17,1168.7,796.3,1.358234
9/28/2011,1151.060059,156.220001,31.25,28.870001,1174.3,793,1.353766
9/29/2011,1160.400024,157.699997,31.969999,29.959999,1153.8,776.55,1.358585
10-03-2011,1099.22998,160.960007,29.74,29.49,1156.1,778.3,1.319505
10-04-2011,1123.949951,157.639999,29.91,29.09,1154.75,777.6,1.333013
10-05-2011,1144.030029,159.460007,30.84,29.66,1146.95,784,1.333992
10-06-2011,1164.969971,160.490005,31.98,31.200001,1126.5,781.2,1.342895
10-10-2011,1194.890015,163.270004,33.240002,31.26,1119.75,785.6,1.36355
10-11-2011,1195.540039,162.100006,33.009998,31.379999,1118.15,784.8,1.364573
10-12-2011,1207.25,163.259995,32.919998,31.77,1112.4,776.75,1.379196
10/13/2011,1203.660034,162.300003,32.650002,30.940001,1104.35,772.65,1.373551
10/17/2011,1200.859985,162.619995,33.43,31.040001,1113.35,768.2,1.3744
10/18/2011,1225.380005,161.839996,34.150002,31.33,1105.05,757.8,1.374004
10/19/2011,1209.880005,159.869995,33.310001,30.23,1101,755.1,1.3765
10/20/2011,1215.390015,157.770004,33.330002,29.73,1096.1,750.4,1.377904
10/24/2011,1254.189941,161.020004,35.380001,30.870001,1102.75,743.1,1.392234
10/25/2011,1229.050049,165.589996,35.799999,32.43,1109.1,739.4,1.390453
10/26/2011,1242,167.399994,35.060001,32.5,1114.55,743,1.387694
10/27/2011,1284.589966,169.550003,36.209999,34.099998,1107.65,742.6,1.417394
10/31/2011,1253.300049,167.339996,35.740002,33.439999,1095,738.15,1.414007
11-01-2011,1218.280029,167.380005,35.200001,32.330002,1088.45,734.1,1.386001
11-02-2011,1237.900024,169.059998,35.669998,33.25,1080.45,732.75,1.365598
11-03-2011,1261.150024,171.720001,36.32,33.619999,1082.05,720.3,1.369
11-04-2011,1253.22998,170.850006,36.459999,33.200001,1084.45,718.6,1.382992
11-07-2011,1261.119995,174.979996,37.09,34.080002,1084.7,707.35,1.37893
11-08-2011,1275.920044,173.529999,37.43,34,1063.3,695.4,1.376008
11-09-2011,1229.099976,172.070007,37,33.099998,1069,695.55,1.382648
11-10-2011,1239.699951,171.139999,37.720001,33.139999,1075.35,695.45,1.352667
11-11-2011,1263.849976,173.960007,38.209999,33.740002,1084,679.15,1.361007
11/14/2011,1251.780029,173.199997,37.860001,33.330002,1084.1,678,1.378702
11/15/2011,1257.810059,173.360001,38.43,33.66,1082.55,666.45,1.362416
11/16/2011,1236.910034,171.509995,39.34,32.82,1079.35,672.65,1.350713
11/17/2011,1216.130005,167.100006,38.23,30.639999,1083.55,701.2,1.344104
11/18/2011,1215.650024,167.619995,37.82,31.4,1084.55,694.15,1.345804
11/21/2011,1192.97998,163.5,37.59,30.76,1064.4,676.15,1.352997
11/22/2011,1188.040039,165.309998,37.82,31.889999,1032.45,652.4,1.348436
11/23/2011,1161.790039,164.830002,37.16,30.93,1025.6,652.5,1.352192
11/25/2011,1158.670044,163.399994,37.16,30.200001,1022.65,637,1.333102
11/28/2011,1192.550049,166.630005,37.849998,31.27,1033.15,650.35,1.331345
11/29/2011,1195.189941,166.880005,38.549999,31.030001,1034.15,658.95,1.3317
11/30/2011,1246.959961,170.130005,38.779999,32,1028.2,657.1,1.33241
12-01-2011,1244.579956,169.630005,38.610001,31.860001,1021.2,642.9,1.344393
12-02-2011,1244.280029,169.820007,39.029999,31.65,1009.75,630.95,1.346692
12-05-2011,1257.079956,167.320007,39.009998,31.049999,994.05,619,1.341904
12-06-2011,1258.469971,168.179993,39,31.93,973.4,611.05,1.33867
12-07-2011,1261.01001,169.399994,38.810001,31.610001,974.85,629.45,1.341202
12-08-2011,1234.349976,165.979996,37.779999,30.700001,984.75,626.75,1.340375
12-09-2011,1255.189941,166.399994,38.5,31.33,981.8,617.85,1.334543
12-12-2011,1236.469971,161.990005,37.880001,30.49,988.15,622.6,1.337167
12/13/2011,1225.72998,158.449997,38.610001,29.82,982.95,613.1,1.317107
12/14/2011,1211.819946,152.889999,36.66,28.07,984.4,621.6,1.301914
12/15/2011,1215.75,152.330002,36.130001,28.219999,988.45,615.6,1.298802
12/16/2011,1219.660034,155.229996,36.27,28.85,991.8,620.55,1.302966
12/19/2011,1205.349976,154.869995,36.200001,27.959999,984.15,610.85,1.303696
12/20/2011,1241.300049,156.979996,37.560001,28.77,956.35,602.7,1.300779
12/21/2011,1243.719971,157.160004,38.110001,28.6,951.1,598.6,1.308798
12/22/2011,1254,156.039993,38.279999,28.360001,950.05,593,1.304002
12/23/2011,1265.329956,156.309998,38.490002,28.280001,952.8,599.8,1.305602
12/27/2011,1265.430054,154.910004,39.060001,27.870001,963.1,596.9,1.305057
12/28/2011,1249.640015,151.029999,38.34,26.27,986.6,605.7,1.307207
12/29/2011,1263.02002,150.339996,38.41,27.07,987.8,599.6,1.292725
12/30/2011,1257.599976,151.990005,38.110001,26.940001,1000.65,623.45,1.295605
01-03-2012,1277.060059,155.919998,39.689999,28.83,991.15,616.05,1.294096
01-04-2012,1277.300049,156.710007,39.77,28.389999,992.75,617.75,1.305602
01-05-2012,1281.060059,157.779999,39.169998,28.51,998.8,614,1.293142
01-06-2012,1277.810059,157.199997,39.220001,27.91,994.95,597.05,1.279607
01-09-2012,1280.699951,156.5,39.080002,28.129999,1012.5,609.45,1.268038
01-10-2012,1292.079956,158.639999,39.34,29.049999,1032.9,622.95,1.277596
01-11-2012,1292.47998,159.669998,38.919998,29.139999,1019.8,604.4,1.275185
01-12-2012,1295.5,160.380005,38.060001,29.309999,973.35,575.05,1.272394
1/13/2012,1289.089966,159.259995,38.16,28.82,982.4,539.15,1.282051
1/17/2012,1293.670044,160.5,38.790001,29.190001,984.9,529.35,1.266705
1/18/2012,1308.040039,161.600006,38.830002,29.65,1009.1,567.9,1.2746
1/19/2012,1314.5,161.220001,38.689999,29.74,1018.6,589.55,1.286604
1/20/2012,1315.380005,162.070007,37.779999,31.219999,1007.35,602.25,1.296496
1/23/2012,1316,163.160004,38.389999,31.389999,1007,579.2,1.288477
1/24/2012,1314.650024,162.009995,38.099998,31.08,1014.5,583.35,1.302694
1/25/2012,1326.060059,166.419998,38.349998,32.369999,1009.9,581.55,1.304104
1/26/2012,1318.430054,167.270004,38.369999,32.43,991.1,577.15,1.310736
1/27/2012,1316.329956,168.970001,38.299999,32.959999,1005.65,586.55,1.309278
1/30/2012,1313.01001,168.029999,38.009998,32.529999,983.7,577.95,1.320795
1/31/2012,1312.410034,169.309998,37.82,32.279999,982.8,592.5,1.313957
02-01-2012,1324.089966,169.559998,37.380001,32.77,970.95,591,1.307702
02-02-2012,1325.540039,171.050003,37.130001,33.360001,957.35,587.8,1.317003
02-03-2012,1344.900024,167.639999,37.59,32.689999,962.45,600.45,1.313715
02-06-2012,1344.329956,167.179993,37.330002,32.68,973.25,611.95,1.312715
02-07-2012,1347.050049,169.699997,37.950001,33.259998,978.2,599.2,1.312164
02-08-2012,1349.959961,168.5,38.040001,33.040001,982.45,610.85,1.324854
02-09-2012,1351.949951,168.020004,38.330002,32.900002,971.75,616.1,1.324854
02-10-2012,1342.640015,167.139999,38.02,32.509998,936.3,610.95,1.327845
2/13/2012,1351.77002,167.509995,38.689999,32.75,945.95,645.7,1.323679
2/14/2012,1350.5,167.119995,38.84,32.540001,948.95,656.45,1.315789
2/15/2012,1343.22998,168.110001,39.18,32.450001,948.25,667.6,1.31337
2/16/2012,1358.040039,168,39.279999,32.57,917.2,651.85,1.305807
2/17/2012,1361.22998,167.350006,39.75,32.279999,915.65,657.7,1.31268
2/21/2012,1362.209961,171.020004,40.580002,33.380001,907.75,650.95,1.320481
2/22/2012,1357.660034,172.940002,40.59,33.439999,907.2,679.4,1.324328
2/23/2012,1363.459961,173.020004,41.369999,34.400002,917.1,689.2,1.325574
2/24/2012,1365.73999,172.229996,42.009998,34.369999,937.45,707.7,1.337363
2/27/2012,1367.589966,171.699997,41.18,34.360001,947.25,699.5,1.346711
2/28/2012,1372.180054,173.490005,40.790001,35.830002,952.2,703.15,1.340662
2/29/2012,1365.680054,164.289993,40.919998,33.549999,983.4,708.15,1.3478
03-01-2012,1374.089966,166.610001,41.75,34.439999,989.55,694.65,1.33209
03-02-2012,1369.630005,166.339996,40.77,33.759998,989.1,685.35,1.332268
03-05-2012,1364.329956,165.649994,40.970001,33.029999,1000.3,700.85,1.318618
03-06-2012,1343.359985,162.699997,40.130001,32.009998,1006.3,705,1.322576
03-07-2012,1352.630005,163.630005,40.610001,32.41,1015.55,699.4,1.312336
03-08-2012,1365.910034,165.279999,40.82,32.849998,1013.95,688.1,1.313991
03-09-2012,1370.869995,166.380005,41.09,33.220001,1020.7,694.85,1.327492
03-12-2012,1371.089966,165.070007,40.700001,32.630001,1004.4,677.15,1.312508
3/13/2012,1395.949951,162.300003,40.830002,32.259998,1011.25,685.6,1.316829
3/14/2012,1394.280029,159.570007,40.41,31.27,1002.6,693.85,1.308044
3/15/2012,1402.599976,161.080002,40.279999,31.530001,997.55,683.9,1.302253
3/16/2012,1404.170044,161.300003,41.029999,31.59,986.65,678.75,1.307873
3/19/2012,1409.75,161.589996,41.290001,31.98,1000.65,686.1,1.317714
3/20/2012,1405.52002,160.130005,40.43,31.15,992.65,670.8,1.322926
3/21/2012,1402.890015,160.210007,40.66,31.209999,987.35,677.25,1.323767
3/22/2012,1392.780029,159.570007,40.139999,30.540001,977.15,650.35,1.321877
3/23/2012,1397.109985,161.529999,40.689999,31.24,965.85,644,1.320481
3/26/2012,1416.51001,164.399994,40.77,31.940001,958.1,623.4,1.336005
3/27/2012,1412.52002,163.240005,40.709999,31.59,952.9,606.3,1.332871
3/28/2012,1405.540039,161.509995,40.189999,31.15,942.35,612.95,1.332623
3/29/2012,1403.280029,161.279999,39.290001,31.35,917.55,596.95,1.331381
04-02-2012,1419.040039,162.940002,40.029999,32.049999,903.15,597.8,1.333333
04-03-2012,1413.380005,159.889999,39.66,31.65,884.05,577,1.322524
04-04-2012,1398.959961,157.210007,38.84,30.33,881.95,558.7,1.314406
04-05-2012,1398.079956,158.309998,39.259998,30.719999,861.7,539.25,1.306506
04-09-2012,1382.199951,159.369995,38.970001,30.59,867.85,551.55,1.311131
04-10-2012,1358.589966,161.100006,38.509998,30.790001,854.75,546.5,1.30736
04-11-2012,1368.709961,161.070007,39.009998,30.65,852.5,532.05,1.311992
04-12-2012,1387.569946,162.699997,39.439999,31.42,858.25,541,1.318913
4/16/2012,1369.569946,160.460007,39.18,30.559999,855.4,558.9,1.31268
4/17/2012,1390.780029,160.25,39.639999,30.799999,849.4,541.35,1.313543
4/18/2012,1385.140015,159.309998,39.049999,30.639999,842.75,541.5,1.311992
4/19/2012,1376.920044,159.429993,38.959999,30.799999,846.2,551.3,1.314579
4/23/2012,1366.939941,159.070007,39.029999,29.969999,836.45,549.6,1.315201
4/24/2012,1371.969971,159.300003,39.169998,29.93,832.2,541.95,1.319784
4/25/2012,1390.689941,159.619995,39.41,29.860001,841.6,538.65,1.323276
4/26/2012,1399.97998,161.029999,39.529999,30.18,834.2,525.7,1.319087
4/30/2012,1397.910034,161.880005,39.68,30.110001,849.95,535.85,1.323977
05-01-2012,1405.819946,161.320007,40.150002,30.059999,880.2,566.2,1.323977
05-02-2012,1402.310059,160.589996,39.889999,29.780001,858.65,555.75,1.314752
05-03-2012,1391.569946,158.970001,38.830002,29.290001,851.35,548.1,1.315616
05-07-2012,1369.579956,159.080002,37.049999,29.209999,856.65,552.55,1.306165
05-08-2012,1363.719971,156,36.869999,28.65,854.3,542.7,1.299545
05-09-2012,1354.579956,154.470001,36.52,28.379999,841.25,545.05,1.293661
05-10-2012,1357.98999,154.770004,36.610001,28.25,847.9,549.15,1.293494
5/14/2012,1338.349976,151.330002,35.610001,27.42,855.8,567.4,1.283203
5/15/2012,1330.660034,149.740005,35.279999,26.860001,872.25,572.35,1.273561
5/16/2012,1324.800049,149.460007,35.049999,26.370001,848.2,557.85,1.273075
5/17/2012,1304.859985,152.800003,35.040001,27.24,859.65,559.35,1.269841
5/21/2012,1315.98999,154.649994,35.150002,27.68,873.25,553.75,1.281066
5/22/2012,1316.630005,152.080002,34.48,27.34,873.5,555,1.266464
5/23/2012,1318.859985,151.619995,34.09,27.049999,872.15,553.45,1.256124
5/24/2012,1320.680054,151.410004,34.259998,27.440001,884.45,559.3,1.253604
5/29/2012,1332.420044,151.020004,34.23,27.1,882.1,552,1.247816
5/30/2012,1313.319946,151.910004,33.02,27.120001,890.8,556.45,1.237471
5/31/2012,1310.329956,151.619995,32.610001,26.959999,872.05,549.25,1.236247
06-04-2012,1278.180054,157.320007,31.76,27.459999,892.5,562.25,1.250938
06-05-2012,1285.5,157.139999,31.76,27.719999,881.65,544.55,1.246261
06-06-2012,1315.130005,157.210007,32.150002,28.51,890.3,536.2,1.257387
06-07-2012,1314.98999,154.5,31.719999,27.790001,879.55,505.6,1.257071
06-11-2012,1308.930054,155.360001,30.700001,27.790001,875.55,493.5,1.247816
06-12-2012,1324.180054,156.460007,31.42,28.120001,880,494.2,1.250469
6/13/2012,1314.880005,157.119995,31.1,28.01,849,474.95,1.257387
6/14/2012,1329.099976,157.75,31.73,27.82,833.2,470.45,1.262786
6/18/2012,1344.780029,157.929993,31.32,27.870001,848.5,486.35,1.259763
6/19/2012,1357.97998,157.160004,31.68,27.639999,836.05,491.4,1.26807
6/20/2012,1355.689941,155.970001,30.49,27.26,830.95,487.2,1.26807
6/21/2012,1325.51001,152.020004,29.459999,26.120001,827.8,497.1,1.255178
6/25/2012,1313.719971,153.759995,29.799999,26.709999,823.8,489.25,1.250469
6/26/2012,1319.98999,152.619995,29.809999,26.299999,820,499.25,1.248751
6/27/2012,1331.849976,152.830002,30.200001,26.129999,831.75,500.25,1.247349
6/28/2012,1329.040039,151.050003,29.5,25.629999,859.3,491.85,1.244091
07-02-2012,1365.51001,155.089996,31.43,26.73,882.1,502.7,1.258178
07-03-2012,1374.02002,157.460007,32.939999,27.49,869,492.5,1.260557
07-05-2012,1367.579956,155.679993,32.619999,26.879999,871.85,499,1.239157
07-09-2012,1352.459961,154.039993,32.169998,26.540001,872.5,502.85,1.23183
07-10-2012,1341.469971,152.149994,31.52,26.059999,856.5,491.75,1.22564
07-11-2012,1341.449951,152.990005,32.330002,26.25,881.25,516.05,1.224725
07-12-2012,1334.76001,152.589996,32.200001,26.35,908.85,516.1,1.219274
7/16/2012,1353.640015,154.210007,33.119999,26.49,913.7,499.35,1.226843
7/17/2012,1363.670044,153.470001,33.380001,26.469999,929.35,518.8,1.229559
7/18/2012,1372.780029,153.050003,33.689999,26.42,934.65,517.6,1.227747
7/19/2012,1376.51001,153.380005,34.639999,26.42,937.35,525.5,1.227687
7/23/2012,1350.52002,153.029999,33,26.209999,956.65,525.2,1.212415
7/24/2012,1338.310059,153.520004,33.150002,26.219999,958.15,527.75,1.206185
7/25/2012,1337.890015,155.669998,33.209999,26.530001,935.8,510.3,1.214034
7/26/2012,1360.02002,156.770004,33.41,26.709999,944.3,516.5,1.228049
7/30/2012,1385.300049,157.429993,33.450001,27.360001,948.2,505.45,1.225941
7/31/2012,1379.319946,156.490005,32.68,27.120001,940.45,499.75,1.229407
08-01-2012,1375.319946,155.139999,33.169998,26.540001,930.2,500.5,1.22414
08-02-2012,1365,154.130005,32.599998,26.309999,945.2,500.35,1.218027
08-06-2012,1394.22998,156.300003,34.419998,27.110001,937.75,488.7,1.239004
08-07-2012,1401.349976,156.279999,34.91,27.27,927.4,483.55,1.238697
08-08-2012,1402.219971,156.479996,34.869999,27.209999,915.15,482.45,1.237333
08-09-2012,1402.800049,156.990005,34.93,27.290001,934.05,495.65,1.229407
8/13/2012,1404.109985,155.990005,34.66,26.92,937.5,517.35,1.232742
8/14/2012,1403.930054,155.130005,34.919998,26.959999,937.4,515.3,1.23259
8/15/2012,1405.530029,155.630005,35.189999,26.969999,947.35,542.2,1.228954
8/16/2012,1415.51001,156.559998,35.560001,27.370001,981.05,563,1.235788
8/20/2012,1418.130005,157.259995,35.830002,27.950001,998.8,577.6,1.23533
8/21/2012,1413.170044,158.830002,35.98,28.370001,984.15,566.85,1.247661
8/22/2012,1413.48999,160.539993,36.220001,28.92,980.55,566.15,1.253447
8/23/2012,1402.079956,161.889999,35.759998,29.6,982.15,573.95,1.256124
8/27/2012,1410.439941,161.360001,35.610001,29.74,964.85,579.95,1.250156
8/28/2012,1409.300049,161.639999,35.790001,29.93,961.6,572.8,1.257229
8/29/2012,1410.48999,160.589996,35.380001,29.75,959.55,570.7,1.253133
8/30/2012,1399.47998,160.520004,35.259998,29.440001,978.9,577.5,1.251095
09-04-2012,1404.939941,164.479996,35.509998,31.360001,987.6,597.8,1.253447
09-05-2012,1403.439941,164.309998,35.57,31.27,973.65,590.05,1.260239
09-06-2012,1432.119995,164.889999,35.23,31.67,980.3,602.95,1.263264
09-10-2012,1429.079956,167.289993,35.849998,32.290001,996.45,605.6,1.276161
09-11-2012,1433.560059,167.899994,36.110001,32.41,961.9,583.1,1.285182
09-12-2012,1436.560059,167.919998,36.040001,32.209999,948.45,572.65,1.290323
9/13/2012,1459.98999,171.309998,36.509998,33.610001,948.85,567,1.299376
9/17/2012,1461.189941,170.399994,35.75,32.990002,969.9,573.2,1.311011
9/18/2012,1459.319946,171.720001,35.57,33.709999,967.15,566.35,1.304631
9/19/2012,1461.050049,171.740005,34.119999,33.57,976.3,564,1.305824
9/20/2012,1460.26001,171.470001,34.509998,33.580002,959.1,560.9,1.297353
9/24/2012,1456.890015,171.050003,34.09,32.93,940.2,552.4,1.294163
